order_id,customer_id,order_date,total_amount
16946,2528,2023-06-02,924.79
16947,3651,2025-09-08,81.6
16948,2372,2023-01-15,178.98
16949,544,2025-01-31,498.77
16950,3642,2025-07-18,694.66
16951,3811,2024-09-25,492.24
16952,4903,2024-06-23,650.92
16953,4434,2023-09-17,631.58
16954,1269,2024-06-23,743.55
16955,4831,2023-11-21,17.55
16956,2458,2022-09-20,281.38
16957,3549,2024-02-29,245.98
16958,830,2024-11-05,288.04
16959,1331,2024-03-31,622.49
16960,1208,2024-01-28,71.68
16961,2362,2025-06-07,15.06
16962,2210,2023-07-17,15.78
16963,1734,2022-12-27,823.06
16964,4172,2023-03-03,804.96
16965,2134,2024-07-30,589.95
16966,3647,2022-10-09,157.15
16967,113,2023-03-18,43.86
16968,656,2025-05-03,130.67
16969,2020,2024-08-17,817.29
16970,2266,2023-04-17,92.31
16971,3831,2024-05-09,986.17
16972,112,2023-04-17,880.18
16973,1714,2024-04-08,595.64
16974,834,2025-06-26,426.37
16975,3440,2024-01-11,85.72
16976,4520,2023-02-16,631.86
16977,1990,2023-05-25,262.42
16978,2360,2025-02-23,717.59
16979,66,2024-01-18,855.55
16980,1252,2022-09-26,292.67
16981,4899,2024-12-24,291.56
16982,3379,2024-12-19,19.57
16983,2335,2022-12-16,461.39
16984,672,2025-06-11,754.2
16985,4622,2025-01-14,91.22
16986,2606,2025-09-05,468.92
16987,3783,2023-04-03,816.11
16988,1128,2025-07-20,344.14
16989,2036,2024-02-03,926.1
16990,1773,2024-04-22,132.27
16991,32,2025-03-14,372.16
16992,1283,2025-04-26,178.68
16993,4120,2023-09-07,479.8
16994,1145,2023-08-30,902.8
16995,2940,2023-07-19,16.45
16996,414,2023-07-06,893.52
16997,3248,2023-02-20,900.28
16998,2303,2023-08-04,113.0
16999,945,2024-07-13,601.06
17000,4234,2023-07-24,214.51
17001,1972,2024-04-03,718.39
17002,292,2022-11-29,69.31
17003,4873,2025-07-12,266.98
17004,1604,2023-09-22,995.45
17005,4605,2023-03-23,441.39
17006,597,2024-03-15,648.47
17007,3848,2024-01-26,74.61
17008,2201,2024-02-07,266.77
17009,2674,2022-11-09,556.08
17010,636,2024-10-16,506.9
17011,2526,2023-03-25,588.24
17012,2592,2024-06-18,556.01
17013,3937,2025-02-23,85.12
17014,4718,2023-09-27,121.95
17015,388,2022-11-11,246.03
17016,3916,2024-09-24,605.25
17017,1034,2024-10-08,494.02
17018,690,2023-12-23,951.05
17019,2623,2023-02-20,704.65
17020,4742,2023-12-18,821.02
17021,4679,2023-01-02,24.53
17022,1239,2024-09-28,467.91
17023,4334,2023-04-07,24.6
17024,3846,2023-09-25,975.4
17025,658,2024-05-11,804.9
17026,2351,2024-01-24,685.22
17027,1392,2024-06-13,961.42
17028,4466,2024-02-09,878.51
17029,2435,2024-01-29,895.19
17030,451,2023-09-13,284.46
17031,1925,2024-07-09,27.71
17032,4791,2024-09-24,697.33
17033,4898,2025-07-08,454.89
17034,4592,2023-08-13,484.46
17035,835,2024-01-05,281.56
17036,2501,2024-10-04,336.28
17037,1271,2024-08-18,44.07
17038,4182,2025-04-27,136.76
17039,4240,2023-07-14,941.74
17040,3884,2023-09-07,396.24
17041,2302,2023-11-16,515.11
17042,140,2025-03-03,503.2
17043,2075,2023-06-13,804.73
17044,1123,2024-08-29,427.05
17045,2268,2023-02-12,987.04
17046,3755,2023-01-25,164.23
17047,2050,2025-03-08,622.01
17048,1731,2024-09-10,619.34
17049,3401,2023-01-02,790.08
17050,3743,2023-12-11,204.49
17051,569,2024-08-13,245.45
17052,2348,2023-06-08,129.15
17053,1567,2025-01-11,641.3
17054,499,2024-09-25,25.59
17055,3513,2025-08-19,69.79
17056,1720,2025-07-17,965.36
17057,4547,2023-09-30,550.93
17058,1869,2024-05-17,159.91
17059,3612,2024-08-24,201.79
17060,1889,2022-09-14,911.61
17061,1468,2023-10-13,607.79
17062,1197,2023-05-12,444.47
17063,2365,2024-11-20,675.43
17064,2427,2024-12-27,225.06
17065,489,2024-09-09,606.26
17066,980,2023-10-18,150.61
17067,1460,2024-03-17,366.91
17068,4530,2025-06-09,346.2
17069,1121,2025-05-25,76.34
17070,4968,2023-11-01,583.86
17071,3494,2024-07-03,524.88
17072,3554,2024-06-04,556.62
17073,3455,2025-03-27,623.2
17074,958,2023-08-14,543.2
17075,1415,2025-05-18,383.31
17076,4553,2025-01-28,703.39
17077,4669,2023-01-23,654.01
17078,4076,2024-08-24,662.87
17079,144,2023-04-22,867.29
17080,3388,2023-05-31,60.11
17081,1208,2023-08-26,348.86
17082,3053,2023-10-16,565.17
17083,1402,2024-01-27,510.54
17084,85,2025-07-27,898.33
17085,2034,2024-01-17,218.72
17086,3748,2024-01-20,992.73
17087,3657,2025-04-06,725.27
17088,2503,2024-06-04,849.63
17089,396,2023-05-17,163.11
17090,3017,2023-09-24,421.27
17091,3937,2023-04-20,630.12
17092,2550,2025-07-04,145.65
17093,2335,2023-03-11,782.18
17094,2516,2022-11-18,547.86
17095,4352,2022-12-13,33.99
17096,4421,2023-02-10,336.22
17097,469,2023-01-22,159.32
17098,43,2025-08-27,790.19
17099,1350,2023-01-23,584.92
17100,3227,2022-09-14,797.97
17101,2685,2024-11-28,291.81
17102,1246,2025-01-23,259.62
17103,2080,2024-12-30,929.31
17104,4551,2025-06-04,938.45
17105,3417,2025-06-28,29.8
17106,4835,2023-07-13,309.78
17107,742,2022-10-31,851.02
17108,3826,2024-09-07,375.56
17109,4727,2024-03-07,633.31
17110,434,2025-04-02,254.35
17111,4344,2023-02-06,695.41
17112,1507,2022-11-06,736.04
17113,4719,2023-02-20,449.19
17114,1524,2024-04-28,984.25
17115,4349,2023-07-05,320.88
17116,3267,2023-04-07,266.31
17117,1310,2023-05-22,160.99
17118,3201,2025-02-07,558.44
17119,1111,2024-10-21,14.6
17120,1374,2023-01-29,785.05
17121,1832,2024-10-31,821.15
17122,4238,2022-12-02,929.37
17123,4010,2025-05-06,279.6
17124,1062,2024-12-25,936.62
17125,2977,2023-03-07,23.06
17126,4299,2025-06-25,261.33
17127,4635,2022-10-05,510.36
17128,2136,2024-09-09,295.84
17129,3208,2025-05-15,544.75
17130,411,2022-10-29,21.78
17131,1151,2022-09-19,552.48
17132,3077,2023-08-17,727.82
17133,1231,2025-07-30,597.88
17134,1453,2025-03-13,748.89
17135,2534,2024-03-17,101.79
17136,4091,2024-07-02,786.87
17137,2163,2023-02-23,5.69
17138,4025,2024-02-17,273.25
17139,4546,2023-11-19,744.74
17140,1053,2024-08-23,576.96
17141,4907,2022-09-27,174.28
17142,680,2022-10-24,225.35
17143,4449,2024-10-24,755.36
17144,1126,2023-05-26,757.29
17145,2892,2023-08-01,117.83
17146,1933,2024-03-30,153.81
17147,701,2025-08-18,807.23
17148,4804,2024-12-13,85.58
17149,3965,2024-10-14,277.2
17150,853,2022-12-21,397.53
17151,3532,2022-12-22,380.43
17152,4240,2023-12-21,950.23
17153,1656,2024-09-30,360.87
17154,861,2023-04-08,911.31
17155,2107,2022-12-05,95.36
17156,4295,2023-03-03,240.37
17157,3977,2024-05-18,596.14
17158,4712,2024-10-01,717.2
17159,3162,2023-01-14,581.88
17160,2652,2024-10-03,351.24
17161,3641,2025-03-18,194.62
17162,3610,2023-10-22,920.83
17163,1180,2024-12-31,412.14
17164,3006,2024-02-21,871.75
17165,1076,2024-02-15,496.1
17166,2342,2025-06-18,267.27
17167,957,2024-02-11,593.02
17168,1508,2025-04-15,191.66
17169,1520,2023-04-04,774.31
17170,3831,2024-11-13,521.71
17171,4250,2024-04-08,153.26
17172,274,2023-01-30,725.06
17173,202,2023-12-23,331.3
17174,674,2023-05-10,291.09
17175,862,2024-08-14,869.72
17176,4360,2024-08-26,102.62
17177,3167,2023-08-13,942.15
17178,3564,2025-08-16,60.14
17179,2990,2023-02-22,634.68
17180,842,2023-04-24,731.97
17181,1428,2024-01-25,256.55
17182,4938,2025-08-04,860.16
17183,2721,2023-01-07,198.67
17184,4349,2025-08-24,504.43
17185,4196,2023-02-24,372.28
17186,4987,2023-01-22,159.54
17187,1360,2023-04-20,908.83
17188,2028,2025-03-22,30.03
17189,1494,2024-09-07,417.54
17190,3645,2025-08-30,265.12
17191,3690,2023-02-12,164.24
17192,3169,2025-03-31,485.09
17193,2482,2022-09-18,417.69
17194,1350,2024-08-05,774.98
17195,4177,2024-04-28,627.31
17196,4585,2025-03-11,519.71
17197,4701,2023-02-19,272.53
17198,2428,2023-01-15,932.35
17199,657,2025-07-09,216.27
17200,1691,2025-05-01,115.05
17201,3423,2025-04-22,961.56
17202,3347,2023-12-30,360.59
17203,1344,2025-03-19,650.05
17204,543,2023-12-21,575.37
17205,3635,2022-10-07,548.26
17206,2570,2024-05-20,289.46
17207,2906,2024-07-25,966.69
17208,4480,2023-03-25,959.26
17209,4778,2024-04-25,343.9
17210,4429,2025-02-14,48.64
17211,787,2024-07-03,450.04
17212,4421,2023-08-09,321.22
17213,439,2022-12-17,58.33
17214,1461,2023-08-06,307.24
17215,2584,2024-12-22,957.07
17216,1882,2024-02-22,943.77
17217,3570,2022-12-20,12.66
17218,3749,2024-09-09,770.28
17219,205,2023-07-20,841.45
17220,4527,2023-12-31,646.88
17221,4706,2023-07-23,894.05
17222,3131,2024-06-24,582.59
17223,479,2024-04-02,473.52
17224,4041,2022-11-03,575.06
17225,3383,2022-12-25,577.46
17226,832,2025-02-27,884.62
17227,11,2025-08-02,366.55
17228,4129,2025-04-26,332.93
17229,2040,2024-01-07,780.42
17230,2553,2024-09-11,287.68
17231,2120,2024-01-12,403.31
17232,4854,2024-04-14,700.76
17233,4220,2025-06-11,226.0
17234,1969,2023-10-18,886.87
17235,3804,2025-07-13,567.76
17236,535,2023-10-08,759.03
17237,938,2022-10-05,570.91
17238,3352,2022-12-15,136.86
17239,2950,2022-11-25,180.77
17240,1683,2024-06-07,546.03
17241,189,2024-01-17,343.93
17242,856,2023-10-04,880.42
17243,2964,2023-10-13,24.88
17244,3986,2024-10-16,763.99
17245,2760,2024-05-08,268.25
17246,3784,2024-03-08,669.09
17247,175,2024-05-21,186.22
17248,788,2025-06-30,144.35
17249,4122,2023-10-11,326.49
17250,2371,2023-11-19,982.89
17251,236,2023-08-02,296.95
17252,34,2023-12-21,159.49
17253,2875,2022-12-15,961.26
17254,1668,2024-01-04,421.89
17255,3744,2023-07-20,118.48
17256,3396,2023-02-25,43.1
17257,14,2023-06-20,830.47
17258,1221,2023-12-18,807.98
17259,559,2024-11-30,416.49
17260,4392,2023-02-10,63.44
17261,1525,2023-10-18,389.32
17262,1666,2025-01-16,14.68
17263,4395,2025-06-19,17.66
17264,1309,2023-06-24,738.97
17265,4558,2023-12-08,97.71
17266,104,2024-12-27,506.43
17267,4439,2023-09-17,632.8
17268,552,2022-10-29,853.91
17269,4554,2022-12-17,598.55
17270,1902,2023-02-11,51.19
17271,1421,2024-10-17,702.2
17272,4220,2023-05-16,125.02
17273,1334,2023-05-07,394.53
17274,3148,2023-06-14,406.32
17275,245,2024-09-28,952.68
17276,4283,2023-10-09,372.65
17277,1435,2023-10-30,408.94
17278,4158,2024-03-11,524.68
17279,3399,2024-01-29,10.58
17280,1560,2023-05-06,503.2
17281,1394,2024-01-19,516.73
17282,3863,2025-07-07,605.86
17283,3949,2024-02-28,154.22
17284,4300,2024-11-25,696.31
17285,1730,2023-08-07,667.64
17286,466,2024-08-23,997.26
17287,3416,2023-09-10,484.6
17288,4241,2023-10-23,745.78
17289,4895,2025-06-11,403.63
17290,441,2024-11-05,616.96
17291,1738,2025-07-08,878.06
17292,1083,2024-03-10,791.5
17293,2260,2023-04-19,515.67
17294,4896,2023-12-10,398.55
17295,2844,2024-08-06,460.14
17296,4311,2023-03-10,256.9
17297,3325,2025-01-18,742.04
17298,856,2024-01-01,871.87
17299,259,2023-11-22,483.31
17300,263,2025-06-30,536.3
17301,3639,2025-06-24,211.64
17302,3242,2025-07-29,752.49
17303,2774,2025-05-12,304.47
17304,2947,2023-11-30,955.13
17305,1674,2024-11-08,73.23
17306,3364,2025-02-22,474.75
17307,2414,2023-05-03,781.55
17308,1090,2025-07-13,131.74
17309,1595,2024-05-21,44.73
17310,1875,2022-11-17,107.18
17311,1272,2025-01-02,104.64
17312,455,2023-08-27,773.44
17313,1554,2024-03-08,12.18
17314,4951,2025-07-01,549.45
17315,711,2024-08-19,990.93
17316,1073,2022-12-28,900.78
17317,4129,2024-05-13,784.99
17318,2980,2023-04-25,650.17
17319,3539,2025-08-16,482.15
17320,2995,2024-04-16,167.09
17321,4106,2025-03-11,864.62
17322,4613,2023-05-01,473.12
17323,4660,2024-07-09,365.14
17324,1443,2025-06-16,642.32
17325,4586,2024-05-20,902.09
17326,3569,2023-06-01,575.42
17327,3573,2022-09-24,405.59
17328,4556,2022-11-14,308.77
17329,3863,2023-03-10,160.87
17330,3877,2024-11-12,188.95
17331,2330,2025-02-18,565.62
17332,114,2023-09-15,659.25
17333,1014,2023-12-08,377.84
17334,3087,2023-12-10,275.45
17335,2997,2024-08-26,728.56
17336,1840,2023-02-16,93.34
17337,1636,2025-08-30,957.21
17338,2572,2025-07-13,409.37
17339,251,2024-03-10,600.36
17340,2819,2023-10-09,710.12
17341,3918,2024-03-04,38.6
17342,4916,2023-04-01,828.51
17343,2077,2024-11-16,733.79
17344,1562,2023-08-30,355.5
17345,2022,2025-05-22,923.18
17346,4793,2024-05-18,868.51
17347,3279,2024-12-10,687.77
17348,2558,2023-01-15,928.09
17349,100,2023-06-14,680.63
17350,1695,2024-04-17,135.68
17351,3715,2024-09-13,195.08
17352,2641,2025-02-08,257.35
17353,1877,2024-06-12,134.06
17354,4737,2023-05-20,62.36
17355,276,2024-07-24,625.21
17356,1746,2024-07-04,951.61
17357,4103,2024-01-07,489.1
17358,4920,2023-09-02,231.08
17359,941,2023-10-16,233.44
17360,3951,2025-01-27,495.41
17361,4141,2025-08-16,824.66
17362,3725,2025-04-16,23.98
17363,1215,2025-01-18,980.7
17364,304,2023-03-04,265.62
17365,1002,2024-12-02,893.61
17366,4515,2025-01-18,374.8
17367,708,2024-03-03,803.45
17368,1730,2022-10-19,636.39
17369,864,2024-01-09,506.08
17370,3097,2024-11-21,270.64
17371,4866,2025-07-09,55.06
17372,1634,2022-11-22,493.11
17373,3475,2023-06-05,477.53
17374,3009,2024-12-31,341.33
17375,860,2023-03-16,289.01
17376,815,2023-03-06,463.6
17377,215,2024-09-21,810.59
17378,2683,2023-03-05,191.07
17379,4843,2023-12-17,891.71
17380,3339,2025-08-28,199.15
17381,1691,2022-09-26,977.36
17382,2354,2023-07-29,102.2
17383,2628,2025-06-06,330.11
17384,1209,2025-03-29,760.23
17385,1118,2023-12-26,92.46
17386,1167,2024-01-02,354.81
17387,2632,2025-07-01,699.28
17388,1623,2022-11-25,563.73
17389,3805,2025-06-18,323.16
17390,401,2025-04-21,131.91
17391,3979,2024-05-28,33.64
17392,1074,2024-05-28,7.68
17393,2827,2022-10-13,210.75
17394,3436,2022-11-16,137.96
17395,2019,2023-07-01,550.11
17396,945,2024-12-22,947.1
17397,4291,2024-07-10,523.04
17398,405,2023-02-10,155.71
17399,228,2025-05-14,290.62
17400,4047,2022-10-08,997.36
17401,2608,2023-05-29,39.64
17402,4041,2023-02-03,425.01
17403,486,2024-05-21,302.78
17404,2190,2022-09-13,217.24
17405,3992,2024-03-09,446.32
17406,3030,2024-06-12,263.59
17407,1659,2024-05-04,379.07
17408,2990,2025-08-04,394.89
17409,254,2024-07-22,584.33
17410,1542,2023-01-29,582.75
17411,1326,2023-01-08,488.16
17412,3328,2023-06-27,546.75
17413,4241,2025-03-03,60.83
17414,3757,2025-08-17,40.46
17415,2607,2025-04-04,171.87
17416,139,2023-01-14,110.64
17417,4764,2025-06-29,36.43
17418,2134,2022-12-30,74.52
17419,3834,2025-07-05,849.32
17420,4733,2025-07-27,470.62
17421,670,2022-10-02,765.87
17422,2702,2023-05-22,66.42
17423,4431,2025-07-06,676.57
17424,1757,2024-11-17,788.64
17425,2318,2023-11-30,146.29
17426,1137,2024-02-28,535.62
17427,351,2024-03-09,21.21
17428,3404,2024-12-28,114.85
17429,534,2023-09-17,175.13
17430,1504,2022-11-11,790.78
17431,200,2025-07-27,742.5
17432,2404,2023-04-03,37.48
17433,3134,2024-07-17,894.33
17434,4205,2023-03-02,468.18
17435,3642,2023-02-10,804.62
17436,2166,2022-10-23,159.57
17437,4992,2023-09-02,618.04
17438,3024,2023-01-22,492.43
17439,4309,2023-04-23,981.48
17440,3523,2024-05-24,249.42
17441,1893,2024-09-05,644.67
17442,1048,2023-10-15,327.04
17443,2357,2024-02-28,212.11
17444,3786,2025-07-08,737.88
17445,2956,2025-03-31,930.12
17446,1845,2025-04-03,946.66
17447,563,2025-03-02,979.14
17448,696,2025-06-25,515.67
17449,1689,2024-05-08,464.57
17450,732,2023-11-01,660.03
17451,4739,2024-05-24,230.61
17452,907,2024-05-22,807.27
17453,835,2024-04-25,439.33
17454,329,2023-04-15,791.26
17455,1091,2023-10-28,127.74
17456,3378,2023-09-28,860.65
17457,3024,2025-04-09,239.94
17458,2791,2024-05-20,359.71
17459,2724,2022-11-09,816.33
17460,625,2024-11-21,920.02
17461,738,2024-08-07,549.3
17462,4699,2024-05-09,291.71
17463,3466,2025-07-21,617.44
17464,460,2024-04-25,877.2
17465,1010,2024-01-19,407.21
17466,557,2024-07-21,989.89
17467,2547,2025-04-23,235.59
17468,2915,2025-08-31,288.37
17469,2253,2023-12-03,399.75
17470,599,2023-02-12,590.61
17471,4622,2023-09-10,921.93
17472,4669,2025-02-26,581.44
17473,2592,2023-06-28,742.79
17474,1075,2024-11-06,25.46
17475,3689,2023-12-01,377.17
17476,3217,2023-08-29,475.31
17477,2779,2024-12-23,557.62
17478,1463,2024-03-22,271.52
17479,1069,2023-10-10,250.88
17480,1997,2024-09-10,264.73
17481,4235,2022-11-03,222.63
17482,4094,2025-05-17,858.95
17483,533,2024-08-09,790.61
17484,559,2025-01-25,574.58
17485,492,2023-10-21,364.87
17486,3130,2022-12-18,282.26
17487,2761,2025-03-22,880.19
17488,1674,2024-02-14,104.55
17489,755,2023-08-13,648.83
17490,2090,2024-04-01,838.26
17491,4342,2024-11-30,332.3
17492,2637,2025-05-24,702.8
17493,1632,2025-05-23,383.58
17494,4007,2023-09-11,445.74
17495,1803,2025-06-02,463.94
17496,2651,2023-11-14,899.14
17497,3741,2023-02-27,905.58
17498,3306,2023-04-11,811.13
17499,3053,2024-11-10,692.04
17500,1419,2025-01-27,23.67
17501,1599,2023-02-24,538.86
17502,3625,2022-11-20,284.47
17503,1987,2024-11-27,872.18
17504,2550,2024-09-03,193.14
17505,4357,2023-06-05,904.39
17506,3724,2023-06-04,215.13
17507,1348,2024-04-18,180.4
17508,2020,2025-06-04,903.55
17509,4867,2023-01-21,628.31
17510,3273,2025-08-22,84.26
17511,3505,2025-09-08,568.09
17512,137,2024-05-30,944.94
17513,618,2024-02-04,802.74
17514,2785,2023-03-15,782.12
17515,4623,2023-04-07,799.49
17516,1173,2024-07-14,335.46
17517,795,2024-12-29,555.9
17518,2850,2025-01-29,167.08
17519,2349,2025-02-19,758.39
17520,4820,2023-09-22,424.95
17521,3137,2025-07-29,52.03
17522,4584,2025-01-08,642.41
17523,1245,2024-02-25,34.16
17524,1098,2023-02-17,768.71
17525,3565,2023-06-13,343.14
17526,1164,2024-09-05,505.94
17527,2992,2023-01-08,16.44
17528,3281,2023-09-30,485.0
17529,693,2025-04-07,857.03
17530,2284,2022-11-30,705.82
17531,1205,2024-10-17,444.96
17532,853,2023-09-09,543.04
17533,1376,2024-05-20,948.42
17534,965,2025-04-04,40.95
17535,4671,2025-04-20,231.17
17536,3472,2024-04-04,384.38
17537,3445,2023-08-22,209.61
17538,955,2022-10-30,366.01
17539,3058,2022-12-22,232.14
17540,2153,2024-04-10,509.32
17541,2742,2023-02-26,364.9
17542,3154,2025-03-15,427.35
17543,4829,2024-09-02,30.48
17544,3931,2025-07-17,63.31
17545,4656,2024-03-24,318.72
17546,1873,2024-02-19,373.96
17547,3133,2025-03-15,693.11
17548,4010,2024-09-22,39.23
17549,4753,2025-01-08,146.79
17550,2926,2025-01-26,673.3
17551,3050,2025-07-17,918.79
17552,1648,2024-12-01,419.7
17553,1288,2025-01-12,322.06
17554,4859,2023-05-03,542.84
17555,1505,2024-04-09,906.07
17556,2292,2025-02-19,766.83
17557,4281,2024-05-17,276.96
17558,2218,2025-04-16,749.09
17559,2412,2022-10-25,173.66
17560,1249,2025-05-29,546.04
17561,3569,2024-03-22,208.11
17562,2158,2025-01-01,581.69
17563,2743,2024-08-12,157.39
17564,1533,2023-09-13,506.16
17565,23,2024-07-01,689.46
17566,12,2024-06-19,39.27
17567,2431,2024-04-04,35.85
17568,3662,2025-04-02,763.83
17569,2060,2024-12-12,515.49
17570,4825,2022-10-11,902.32
17571,624,2022-12-15,300.27
17572,2276,2023-03-27,56.0
17573,4956,2024-12-05,927.14
17574,2354,2025-09-08,568.17
17575,4974,2023-07-11,204.1
17576,3280,2024-05-01,846.84
17577,2678,2024-06-04,260.72
17578,4554,2024-07-07,983.61
17579,2064,2024-01-06,328.74
17580,4568,2025-06-24,875.75
17581,268,2025-05-10,722.3
17582,1308,2022-11-21,528.04
17583,776,2024-07-12,597.12
17584,3110,2025-08-18,730.34
17585,1848,2025-04-18,243.4
17586,1098,2023-12-15,542.15
17587,420,2023-12-21,598.05
17588,3688,2023-10-26,801.21
17589,4296,2024-02-01,624.42
17590,4958,2023-10-07,930.22
17591,3953,2023-06-21,422.38
17592,1212,2025-06-29,107.53
17593,156,2025-04-29,473.57
17594,2177,2022-11-13,626.72
17595,2789,2024-11-26,174.72
17596,3605,2023-11-06,916.96
17597,3435,2025-08-12,814.27
17598,4656,2024-02-28,229.86
17599,2688,2022-11-05,309.94
17600,4710,2025-03-19,598.26
17601,3401,2025-01-25,872.45
17602,526,2023-01-20,40.78
17603,1212,2024-10-22,162.73
17604,831,2022-10-02,923.65
17605,1760,2022-09-30,445.02
17606,3201,2025-03-28,198.75
17607,4722,2022-11-23,334.61
17608,262,2022-11-24,231.74
17609,4672,2023-12-29,820.23
17610,4407,2023-09-25,935.63
17611,830,2023-07-19,90.63
17612,2102,2024-05-26,175.92
17613,1586,2024-04-18,605.22
17614,2283,2022-11-10,726.5
17615,1095,2023-08-29,238.98
17616,4772,2025-08-14,615.66
17617,2801,2023-01-25,962.73
17618,2806,2023-10-22,93.47
17619,343,2024-10-01,496.01
17620,4166,2024-07-16,581.55
17621,447,2025-05-12,396.3
17622,1194,2023-07-31,450.9
17623,4741,2025-04-11,23.4
17624,573,2025-08-09,105.61
17625,4370,2024-04-27,677.1
17626,1975,2023-11-20,170.72
17627,3160,2023-08-16,943.28
17628,1145,2023-08-26,14.41
17629,732,2024-08-05,195.16
17630,3122,2024-08-03,94.18
17631,4461,2024-01-29,602.36
17632,802,2023-03-19,613.4
17633,1577,2024-10-08,810.86
17634,548,2025-07-19,497.01
17635,4035,2025-04-04,606.56
17636,3463,2023-05-11,220.07
17637,1584,2023-03-27,816.89
17638,3124,2023-01-10,144.33
17639,2534,2025-02-23,168.1
17640,4033,2024-03-31,167.81
17641,3837,2024-11-30,732.26
17642,2934,2024-07-07,456.58
17643,11,2022-11-11,159.6
17644,4127,2023-03-14,765.59
17645,1674,2022-12-26,692.69
17646,2654,2023-08-24,542.19
17647,4390,2024-07-28,465.85
17648,4129,2024-06-12,826.66
17649,1683,2024-07-14,987.02
17650,691,2024-07-11,188.93
17651,1009,2025-05-31,805.72
17652,4863,2022-10-21,699.42
17653,4303,2024-09-29,676.54
17654,4935,2025-08-23,287.29
17655,879,2024-03-18,185.77
17656,4116,2024-09-19,314.47
17657,2359,2023-05-14,631.85
17658,3304,2023-03-16,505.73
17659,298,2022-11-29,292.76
17660,4210,2023-10-03,117.25
17661,1637,2023-08-01,770.29
17662,842,2022-11-09,575.05
17663,1197,2024-07-21,871.75
17664,1272,2024-09-18,303.28
17665,1166,2023-08-03,52.12
17666,4538,2023-03-06,310.03
17667,4872,2022-12-07,12.33
17668,4963,2023-08-22,60.2
17669,3522,2025-01-19,60.28
17670,1549,2023-04-11,738.5
17671,4767,2024-06-19,573.15
17672,2394,2023-10-06,410.0
17673,383,2024-07-31,489.16
17674,4860,2024-01-05,973.16
17675,975,2024-10-09,344.28
17676,3146,2023-12-13,368.69
17677,2909,2023-12-19,283.31
17678,282,2024-06-21,488.11
17679,2512,2024-12-27,207.65
17680,4320,2023-02-04,861.3
17681,3238,2024-10-28,216.78
17682,2610,2024-08-13,55.26
17683,357,2024-02-28,559.9
17684,2930,2023-01-12,996.96
17685,4305,2024-10-06,143.0
17686,98,2023-03-22,593.06
17687,4367,2023-11-06,100.69
17688,1331,2025-06-16,830.49
17689,4438,2025-02-15,966.62
17690,3096,2024-10-08,955.53
17691,2149,2025-01-04,70.85
17692,4450,2023-04-01,981.97
17693,2481,2025-08-14,199.25
17694,1413,2023-11-24,578.95
17695,1709,2024-01-12,967.61
17696,1764,2025-08-05,285.91
17697,3136,2024-03-03,367.77
17698,2138,2023-10-31,209.49
17699,1701,2023-09-11,682.07
17700,2669,2025-07-03,829.47
17701,4841,2023-09-13,178.38
17702,425,2024-12-27,264.54
17703,2897,2023-08-09,399.52
17704,563,2024-06-12,692.68
17705,1758,2023-05-11,288.29
17706,874,2024-01-08,950.05
17707,1394,2024-07-03,948.84
17708,4841,2023-06-18,583.28
17709,3590,2024-04-03,404.07
17710,3681,2024-11-25,533.96
17711,4966,2024-12-16,835.18
17712,4749,2024-12-30,667.73
17713,1787,2022-10-12,839.88
17714,3407,2023-10-04,671.96
17715,4990,2025-05-05,61.77
17716,2073,2024-02-12,103.6
17717,2466,2023-03-15,891.19
17718,3825,2024-03-30,629.39
17719,221,2023-04-17,88.2
17720,4745,2024-10-03,243.94
17721,3626,2025-03-27,140.98
17722,4809,2023-06-19,242.77
17723,3451,2024-05-03,567.11
17724,2375,2022-11-18,30.14
17725,3035,2024-07-29,264.72
17726,4784,2025-09-05,119.49
17727,4965,2025-05-17,747.21
17728,3962,2024-06-04,743.7
17729,3791,2023-11-13,268.91
17730,4461,2023-11-24,29.05
17731,3792,2024-08-17,551.78
17732,1492,2024-08-31,834.73
17733,299,2023-02-09,996.96
17734,4060,2023-07-05,942.19
17735,2639,2023-03-10,715.78
17736,3236,2023-03-28,951.42
17737,4113,2023-07-29,955.56
17738,2789,2024-11-30,40.1
17739,1664,2024-01-15,159.35
17740,2217,2025-08-31,40.04
17741,2002,2025-08-26,721.95
17742,1419,2023-10-24,194.84
17743,4808,2024-08-25,929.56
17744,3104,2022-12-22,633.88
17745,3261,2022-09-19,953.03
17746,4680,2023-03-29,748.47
17747,3849,2023-12-24,788.01
17748,1005,2023-08-30,445.1
17749,1234,2023-01-22,332.92
17750,1013,2025-05-19,360.61
17751,4633,2022-11-13,98.16
17752,669,2025-08-26,416.59
17753,4776,2022-09-27,567.96
17754,4557,2024-07-06,46.98
17755,3961,2022-11-08,921.78
17756,2715,2022-10-30,280.38
17757,507,2024-08-21,892.86
17758,3831,2024-10-11,851.02
17759,2240,2024-06-04,33.73
17760,1508,2023-05-22,951.48
17761,4714,2025-05-10,517.87
17762,1104,2025-07-08,402.79
17763,1155,2024-03-26,410.39
17764,3548,2023-04-08,890.35
17765,519,2025-01-20,237.59
17766,1466,2023-10-11,199.29
17767,3705,2023-03-14,154.4
17768,1935,2025-04-02,21.28
17769,3705,2024-12-14,89.12
17770,3511,2024-06-17,905.52
17771,2260,2025-05-14,521.59
17772,3485,2024-04-28,972.15
17773,2633,2024-10-02,683.75
17774,913,2024-03-07,935.14
17775,680,2023-06-21,337.87
17776,4158,2023-09-25,885.73
