customer_id,join_date,city,postal_code
2169,19/09/2022,Gardelegen,79533
2170,05/02/2024,Dinslaken,96731
2171,29/08/2023,Grimma,88210
2172,02/04/2025,Hohenmeolsen,64266
2173,31/07/2023,Luedinghausen,44998
2174,29/05/2025,Coburg,57292
2175,22/02/2023,Grevenbroich,91390
2176,21/07/2023,Amberg,34708
2177,26/03/2025,Vohenstrauss,00260
2178,29/04/2024,Geldern,64350
2179,24/05/2025,Ebermannstadt,42622
2180,25/12/2023,Hofgeismar,41988
2181,24/07/2023,Bitterfeld,14636
2182,18/09/2022,Beoblingen,85702
2183,29/08/2023,Eisenberg,24547
2184,01/06/2025,Badibling,04350
2185,25/12/2022,Paderborn,98747
2186,02/10/2022,Erkelenz,33040
2187,02/09/2025,Borken,64264
2188,11/06/2025,Altentreptow,46192
2189,11/09/2024,Wanzleben,05562
2190,24/11/2022,Meppen,42511
2191,27/06/2025,Niesky,43314
2192,30/06/2023,Auerbach,45075
2193,21/03/2025,Bruchsal,66891
2194,06/08/2025,Prenzlau,17112
2195,27/10/2024,Guetersloh,74292
2196,26/08/2025,Bad Brueckenau,23417
2197,11/04/2023,Saulgau,93841
2198,25/10/2022,Bernburg,32585
2199,19/04/2025,Bogen,69372
2200,22/02/2024,Huenfeld,55220
2201,06/03/2024,Rosenheim,40296
2202,19/08/2025,Gross-Gerau,69141
2203,17/02/2025,Bischofswerda,56317
2204,17/11/2022,Werdau,79624
2205,13/12/2023,Anklam,50852
2206,25/06/2024,Grimmen,43755
2207,16/09/2022,Grevenbroich,27965
2208,05/06/2025,Borken,88241
2209,23/12/2024,Dinslaken,18425
2210,28/02/2025,Erkelenz,08484
2211,03/08/2024,Weisswasser,57015
2212,16/06/2023,Schwerin,80598
2213,15/09/2024,Neuss,21551
2214,19/08/2023,Neuruppin,21669
2215,14/07/2024,Saarbruecken,02812
2216,25/10/2022,Wertingen,76361
2217,22/09/2024,Alteotting,74440
2218,09/09/2025,Berlin,02987
2219,18/05/2023,Augsburg,73555
2220,22/09/2024,Geldern,16281
2221,15/03/2024,Bersenbrueck,35002
2222,21/08/2025,Diepholz,68342
2223,22/02/2023,Mellrichstadt,20677
2224,17/04/2025,Main-Heochst,59850
2225,25/10/2023,Grossenhain,79496
2226,16/06/2024,Schwaebisch Gmuend,50378
2227,10/08/2023,Luebeck,26674
2228,03/04/2023,Starnberg,07583
2229,30/06/2024,Gifhorn,65677
2230,04/01/2023,Erbisdorf,03552
2231,02/04/2023,Hagenow,13309
2232,26/12/2022,Garmisch-Partenkirchen,56182
2233,14/02/2024,Tirschenreuth,50008
2234,11/10/2023,Dessau,98863
2235,09/08/2025,Bad Kreuznach,51921
2236,20/05/2025,Regensburg,80488
2237,25/04/2023,Marienberg,78270
2238,24/08/2025,Badibling,20042
2239,18/04/2023,Keotzting,69095
2240,24/06/2025,Wittmund,49550
2241,13/05/2025,Graefenhainichen,89950
2242,29/05/2024,Roding,30360
2243,08/03/2025,Stassfurt,47051
2244,03/03/2024,Hechingen,08561
2245,09/04/2025,Bad Mergentheim,44553
2246,07/11/2023,Vohenstrauss,95689
2247,01/09/2024,Mellrichstadt,57446
2248,08/07/2024,Kassel,72669
2249,01/10/2024,Scheinfeld,09281
2250,12/10/2024,Bergzabern,08290
2251,29/12/2022,Einbeck,14567
2252,26/02/2024,Viechtach,23946
2253,25/12/2023,Malchin,47871
2254,08/02/2023,Borken,16849
2255,08/11/2024,Luebben,89669
2256,11/10/2023,Eggenfelden,53276
2257,11/12/2023,Ahaus,82653
2258,08/12/2024,Bischofswerda,56454
2259,26/05/2024,Artern,19065
2260,25/11/2023,Pasewalk,22755
2261,24/06/2023,Spremberg,42219
2262,15/09/2022,Hainichen,87152
2263,22/01/2024,Ilmenau,04879
2264,05/11/2023,Mallersdorf,94100
2265,28/08/2024,Pritzwalk,21496
2266,04/09/2023,Badalzungen,23480
2267,11/05/2025,Marienberg,51751
2268,05/06/2023,Rottweil,92305
2269,19/06/2025,Freudenstadt,06170
2270,08/09/2023,Bad Brueckenau,75380
2271,16/02/2024,Calau,94274
2272,06/08/2025,Burglengenfeld,43730
2273,18/05/2025,Warendorf,61594
2274,24/02/2025,Vohenstrauss,81354
2275,15/01/2023,Kleve,00785
2276,12/12/2023,Dieburg,41941
2277,28/05/2025,Mayen,49452
2278,07/04/2025,Wetzlar,64730
2279,30/03/2023,Ravensburg,39789
2280,28/11/2022,Eisenberg,91786
2281,27/01/2023,Bautzen,51948
2282,23/02/2023,Neustadt am Ruebenberge,63606
2283,01/01/2024,Nordhausen,83550
2284,27/03/2024,Kaiserslautern,27657
2285,01/06/2025,Helmstedt,47143
2286,01/09/2025,Sangerhausen,03503
2287,18/05/2023,Auerbach,72792
2288,15/11/2024,Wanzleben,75239
2289,08/08/2025,Mittweida,07649
2290,25/12/2024,Wetzlar,69604
2291,19/10/2023,Guestrow,18220
2292,25/03/2024,Wurzen,72637
2293,24/10/2023,Eisenach,87303
2294,17/09/2024,Vohenstrauss,26354
2295,22/04/2024,Moers,39379
2296,06/08/2025,Ahaus,95037
2297,07/05/2024,Mittweida,26499
2298,09/12/2022,Juelich,40167
2299,27/04/2023,Schluechtern,52765
2300,01/11/2024,Eichstaett,49289
2301,16/11/2023,Dessau,07762
2302,08/10/2024,Fuerstenfeldbruck,85039
2303,16/11/2023,Torgau,18946
2304,13/01/2024,Gadebusch,54275
2305,01/03/2024,Wernigerode,85738
2306,14/01/2023,Bamberg,82107
2307,29/08/2024,Paderborn,37755
2308,17/10/2023,Sangerhausen,39377
2309,23/10/2024,Borken,00387
2310,05/11/2024,Luedenscheid,73570
2311,10/10/2024,Saeckingen,17290
2312,26/03/2025,Muehlhausen,19733
2313,21/05/2025,Freital,78548
2314,19/06/2023,Grevenbroich,35583
2315,08/12/2024,Germersheim,19817
2316,04/04/2025,Miltenberg,46710
2317,28/07/2023,Neuss,29893
2318,19/07/2025,Pritzwalk,63839
2319,03/11/2022,Holzminden,97822
2320,21/06/2024,Moers,09758
2321,28/06/2023,Main-Heochst,55458
2322,05/06/2024,Schrobenhausen,36312
2323,21/06/2024,Muenchen,37496
2324,13/10/2022,Main-Heochst,03399
2325,25/08/2025,Luebben,47583
2326,15/12/2023,Tuttlingen,13551
2327,06/11/2023,Amberg,89719
2328,12/09/2022,Kemnath,43923
2329,11/09/2023,Dieburg,25897
2330,20/11/2023,Hoyerswerda,21984
2331,05/06/2025,Oschatz,59067
2332,27/01/2024,Muehlhausen,76083
2333,09/04/2025,Bremen,05556
2334,14/05/2023,Parchim,54411
2335,10/05/2024,Keotzting,44010
2336,18/04/2024,Wernigerode,47142
2337,17/04/2024,Muehldorf am Inn,95230
2338,05/10/2023,Sankt Goar,28740
2339,01/11/2024,Stadtsteinach,45205
2340,09/10/2023,Cloppenburg,11566
2341,28/04/2023,Demmin,45470
2342,18/11/2022,Neuss,75807
2343,25/03/2023,Teterow,45870
2344,30/04/2023,Werdau,03784
2345,31/07/2024,Mittweida,19439
2346,20/01/2025,Hohenstein-Ernstthal,40248
2347,02/05/2023,Kleotze,23263
2348,06/04/2024,Waldmuenchen,83225
2349,27/07/2024,Germersheim,86530
2350,28/12/2022,Geithain,30236
2351,10/04/2024,Heoxter,06829
2352,20/10/2022,Bogen,30322
2353,01/04/2024,Schrobenhausen,57842
2354,02/09/2025,Sigmaringen,69154
2355,11/10/2024,Kaiserslautern,99706
2356,06/02/2024,Dinslaken,84857
2357,10/06/2025,Greiz,86782
2358,24/01/2025,Pasewalk,51983
2359,31/01/2024,Ravensburg,82906
2360,19/08/2025,Hofgeismar,37424
2361,06/04/2024,Mallersdorf,03956
2362,20/10/2022,Grimma,95573
2363,22/04/2025,Iserlohn,90811
2364,25/01/2024,Greiz,92069
2365,31/07/2025,Rosenheim,88722
2366,02/04/2023,Guben,50842
2367,15/07/2025,Herford,18886
2368,22/03/2023,Marktheidenfeld,64200
2369,27/05/2025,Koblenz,77320
2370,17/11/2024,Ansbach,05061
2371,18/06/2024,Jena,57038
2372,02/09/2023,Zossen,59017
2373,17/07/2025,Schluechtern,25368
2374,27/11/2022,Eckernfeorde,29940
2375,07/06/2023,Crailsheim,44959
2376,19/01/2023,Scheinfeld,42012
2377,23/03/2025,Kelheim,89110
2378,28/05/2023,Nordhausen,67313
2379,25/02/2024,Monschau,65242
2380,07/01/2023,Kehl,95922
2381,05/04/2024,Melsungen,95293
2382,28/12/2024,Hofgeismar,24746
2383,31/08/2024,Luedinghausen,60424
2384,04/01/2023,Bruchsal,12545
2385,28/02/2025,Stollberg,73838
2386,17/03/2025,Zossen,71262
2387,29/11/2022,Vechta,43301
2388,26/07/2024,Heiligenstadt,30780
2389,29/06/2023,Wunsiedel,31868
2390,02/04/2025,Hoyerswerda,65994
2391,20/07/2023,Wesel,87581
2392,05/02/2023,Ebersberg,43688
2393,16/10/2024,Sebnitz,28068
2394,11/08/2024,Buetzow,87772
2395,03/09/2024,Schleiz,56729
2396,28/12/2023,Grossenhain,14429
2397,06/04/2025,Sulzbach-Rosenberg,76916
2398,11/11/2022,Wiedenbrueck,51631
2399,25/07/2025,Spremberg,71192
2400,12/01/2025,Luckau,88475
2401,04/02/2024,Griesbach Rottal,14695
2402,22/07/2024,Pinneberg,13332
2403,14/09/2024,Miesbach,32992
2404,18/01/2024,Husum,53275
2405,24/07/2024,Bad Kreuznach,76490
2406,21/07/2025,Lichtenfels,22836
2407,10/02/2024,Iserlohn,86746
2408,11/07/2025,Parchim,64406
2409,29/10/2023,Vilsbiburg,53122
2410,30/11/2022,Grimma,72374
2411,22/07/2024,Beeskow,03324
2412,21/01/2023,Eisenhuettenstadt,32410
2413,20/03/2025,Dieburg,42490
2414,03/01/2025,Illertissen,90178
2415,13/04/2024,Strasburg,90759
2416,05/02/2023,Schongau,22251
2417,19/07/2025,Berlin,75898
2418,29/01/2024,Luckau,03340
2419,29/01/2024,Norden,40409
2420,24/05/2025,Schwarzenberg,98853
2421,18/01/2024,Meppen,68945
2422,04/03/2025,Warendorf,12070
2423,04/09/2024,Schwabmuenchen,00638
2424,18/12/2022,Wolfenbuettel,93354
2425,09/07/2023,Havelberg,57328
2426,22/07/2025,Kemnath,87829
2427,06/01/2023,Pinneberg,30512
2428,04/12/2023,Ansbach,18992
2429,13/07/2023,Tuttlingen,41320
2430,16/09/2022,Nuertingen,68181
2431,31/03/2025,Passau,11116
2432,10/10/2023,Koblenz,54936
2433,08/07/2025,Meppen,31612
2434,25/02/2025,Chemnitz,59468
2435,06/02/2023,Rastatt,71804
2436,27/11/2022,Bremerveorde,37326
2437,10/05/2024,Calw,52284
2438,08/10/2024,Luckenwalde,34901
2439,23/10/2022,Niesky,38421
2440,21/09/2024,Grevenbroich,72447
2441,22/10/2022,Rathenow,01442
2442,18/12/2023,Vilsbiburg,13306
2443,16/05/2023,Erfurt,48302
2444,15/03/2024,Kitzingen,10587
2445,19/01/2023,Dinslaken,61020
2446,20/01/2023,Bischofswerda,13889
2447,05/10/2022,Uffenheim,79455
2448,09/03/2023,Oranienburg,62048
2449,16/09/2024,Wolmirstedt,15121
2450,12/10/2022,Roth,49919
2451,16/03/2025,Dachau,20963
2452,17/01/2025,Heinsberg,89874
2453,31/07/2023,Schleiz,19088
2454,21/10/2022,Berchtesgaden,91518
2455,16/01/2023,Geithain,57923
2456,17/02/2023,Saarbruecken,46110
2457,09/01/2024,Parchim,94145
2458,19/11/2022,Buetzow,13621
2459,03/12/2024,Juelich,50504
2460,20/12/2023,Sangerhausen,92028
2461,28/05/2023,Eberswalde,04476
2462,27/03/2025,Jueterbog,91816
2463,20/04/2025,Ribnitz-Damgarten,01873
2464,12/10/2023,Marktheidenfeld,91100
2465,30/11/2022,Hamburg,23550
2466,11/04/2023,Badibling,15757
2467,11/05/2025,Dinkelsbuehl,54914
2468,21/04/2025,Geithain,85597
2469,23/06/2023,Pinneberg,64852
2470,07/09/2025,Suhl,31560
2471,06/11/2022,Grimma,04925
2472,16/12/2023,Olpe,29929
2473,24/10/2022,Einbeck,83508
2474,15/02/2023,Pritzwalk,52684
2475,13/10/2022,Eberswalde,84427
2476,17/05/2023,Mayen,62656
2477,15/01/2025,Waren,80805
2478,09/12/2023,Fuessen,07026
2479,22/07/2023,Fuerstenfeldbruck,90987
2480,05/01/2024,Miltenberg,05851
2481,30/12/2024,Brandenburg,59607
2482,10/05/2023,Wetzlar,93413
2483,26/06/2023,Wittenberg,54896
2484,30/08/2024,Calw,93999
2485,11/03/2023,Monschau,42423
2486,23/06/2024,Pirmasens,24816
2487,24/10/2023,Dinslaken,28716
2488,10/07/2023,Kulmbach,26716
2489,08/02/2025,Diepholz,16719
2490,17/10/2022,Jena,20057
2491,24/03/2025,Recklinghausen,54684
2492,03/06/2025,Soltau,95961
2493,29/04/2024,Erding,78745
2494,03/01/2025,Deobeln,04107
2495,18/02/2023,Peine,34219
2496,15/03/2023,Pegnitz,45615
2497,03/03/2023,Bad Kissingen,32929
2498,02/11/2022,Graefenhainichen,29856
2499,29/12/2024,Dueren,06258
2500,28/06/2023,Guestrow,28236
2501,01/02/2025,Sankt Goar,75129
2502,23/09/2023,Schluechtern,52035
2503,27/05/2024,Luebz,96452
2504,10/05/2024,Fuessen,14373
2505,25/08/2025,Ludwigsburg,06028
2506,19/11/2022,Wolfenbuettel,33250
2507,11/01/2024,Schleiz,94980
2508,22/04/2025,Northeim,97222
2509,31/10/2024,Marktheidenfeld,19666
2510,28/10/2024,Darmstadt,99433
2511,29/04/2025,Ansbach,47920
2512,07/11/2024,Freising,88570
2513,29/11/2024,Cuxhaven,83174
2514,10/01/2023,Osterburg,37143
2515,31/03/2024,Backnang,09900
2516,31/08/2025,Schwerin,93010
2517,10/02/2023,Huenfeld,80727
2518,20/10/2023,Eckernfeorde,35782
2519,14/12/2022,Pinneberg,09830
2520,10/07/2023,Wetzlar,60910
2521,22/07/2024,Weisswasser,49043
2522,04/02/2025,Wismar,89715
2523,26/10/2022,Kassel,36935
2524,02/06/2025,Teterow,33593
2525,15/09/2022,Rosenheim,46348
2526,20/06/2023,Meppen,04845
2527,13/03/2024,Ilmenau,06696
2528,30/05/2023,Wittenberg,03102
2529,13/10/2023,Luebz,62670
2530,01/12/2023,Pegnitz,91869
2531,19/05/2023,Kelheim,09899
2532,06/03/2025,Hettstedt,45702
2533,22/06/2025,Bayreuth,55894
2534,18/03/2025,Kamenz,46998
2535,04/09/2025,Tuttlingen,91590
2536,05/12/2024,Gross-Gerau,38687
2537,23/10/2024,Ludwigslust,69504
2538,13/06/2025,Parsberg,78265
2539,21/08/2024,Weissenfels,94423
2540,14/06/2024,Mettmann,23539
2541,13/05/2024,Demmin,25785
2542,27/01/2025,Schongau,16447
2543,24/08/2023,Hechingen,84070
2544,28/08/2023,Deggendorf,77133
2545,01/05/2024,Beoblingen,57222
2546,04/05/2023,Niesky,98786
2547,10/11/2024,Kleve,01524
2548,07/02/2023,Meissen,37436
2549,26/09/2024,Rothenburg ob der Tauber,34386
2550,02/02/2024,Wismar,17012
2551,16/10/2024,Huenfeld,37630
2552,09/02/2023,Angermuende,89613
2553,01/12/2024,Kleotze,37042
2554,04/03/2023,Lichtenfels,79453
2555,14/05/2023,Angermuende,26158
2556,22/03/2025,Eggenfelden,26598
2557,22/10/2022,Borna,09480
2558,06/05/2025,Uffenheim,53179
2559,15/06/2025,Spremberg,98096
2560,08/03/2023,Freising,38439
2561,14/05/2023,Keonigs Wusterhausen,48733
2562,17/12/2024,Kemnath,78295
2563,20/04/2024,Bitterfeld,14101
2564,18/11/2024,Eisenhuettenstadt,08071
2565,24/02/2023,Peossneck,97208
2566,24/03/2025,Biedenkopf,24788
2567,20/01/2025,Donaueschingen,35232
2568,07/12/2024,Wolfach,28668
2569,22/06/2025,Werdau,49136
2570,07/01/2024,Sternberg,92460
2571,07/03/2023,Schluechtern,71805
2572,01/05/2024,Dachau,19152
2573,13/07/2025,Wolfenbuettel,50725
2574,17/08/2024,Wernigerode,67565
2575,03/10/2023,Saulgau,97084
2576,25/01/2023,Rehau,89741
2577,19/12/2023,Neuss,48378
2578,01/05/2025,Kulmbach,08528
2579,03/08/2025,Potsdam,88708
2580,09/08/2025,Gifhorn,90542
2581,29/01/2023,Burglengenfeld,80947
2582,25/03/2024,Pasewalk,37335
2583,05/03/2024,Neustadt am Ruebenberge,48802
2584,05/09/2024,Regensburg,94315
2585,09/12/2023,Beoblingen,26166
2586,04/09/2025,Forchheim,96464
2587,08/01/2025,Pasewalk,87288
2588,12/05/2024,Heoxter,55783
2589,24/10/2024,Gardelegen,26400
2590,31/10/2022,Iserlohn,38111
2591,25/12/2023,Torgau,75200
2592,20/10/2023,Backnang,87584
2593,18/01/2024,Roth,06846
2594,07/07/2023,Neordlingen,60798
2595,10/06/2024,Keonigs Wusterhausen,23582
2596,26/02/2023,Schluechtern,08874
2597,11/07/2023,Magdeburg,21383
2598,22/05/2025,Lueneburg,13460
2599,19/04/2025,Muehlhausen,59472
2600,11/09/2023,Peossneck,25984
2601,10/05/2024,Bad Liebenwerda,81505
2602,19/04/2024,Fallingbostel,64955
2603,23/12/2022,Saarlouis,90470
2604,14/02/2025,Bruchsal,37846
2605,04/07/2023,Muenchen,28231
2606,02/08/2023,Georlitz,89154
2607,21/09/2022,Sangerhausen,76526
2608,09/11/2024,Burglengenfeld,36752
2609,02/05/2023,Soltau,50288
2610,27/03/2025,Herford,59498
2611,16/09/2024,Leipziger Land,01929
2612,06/09/2025,Donaueschingen,24297
2613,07/09/2023,Hohenmeolsen,58667
2614,30/03/2024,Eisenhuettenstadt,64730
2615,10/04/2024,Deggendorf,01360
2616,20/06/2025,Feuchtwangen,56566
2617,17/05/2025,Pinneberg,73299
2618,15/07/2023,Anklam,66656
2619,06/07/2023,Bersenbrueck,13098
2620,05/02/2023,Bad Freienwalde,65513
2621,13/03/2023,Schwandorf,06760
2622,16/12/2023,Fulda,92763
2623,04/04/2023,Schwarzenberg,71977
2624,14/01/2024,Vilsbiburg,78483
2625,23/07/2025,Gardelegen,56213
2626,06/11/2022,Altentreptow,86536
2627,17/12/2024,Hagenow,80905
2628,09/02/2025,Mettmann,52577
2629,25/11/2022,Mayen,23157
2630,27/01/2023,Arnstadt,56293
2631,25/01/2023,Freudenstadt,87506
2632,13/11/2022,Lemgo,38938
2633,23/10/2024,Plauen,85413
2634,02/12/2022,Mainburg,47697
2635,07/02/2025,Artern,06787
2636,21/02/2025,Guestrow,12669
2637,24/06/2023,Pfaffenhofen an der Ilm,09299
2638,09/01/2023,Schongau,34827
2639,20/10/2022,Suhl,85834
2640,26/03/2023,Apolda,21094
2641,28/11/2022,Stadtsteinach,15075
2642,02/12/2022,Wolfenbuettel,54637
2643,27/02/2025,Diepholz,68963
2644,30/04/2024,Schwarzenberg,86983
2645,05/08/2024,Merseburg,41192
2646,21/09/2022,Sondershausen,48004
2647,20/03/2023,Herford,38032
2648,18/04/2025,Schmeolln,63486
2649,11/10/2022,Seommerda,93959
2650,21/01/2024,Jueterbog,33337
2651,08/06/2024,Waldmuenchen,66025
2652,04/01/2025,Main-Heochst,50300
2653,29/05/2024,Regensburg,33535
2654,23/07/2023,Leipziger Land,46618
2655,07/03/2023,Sankt Goarshausen,31571
2656,27/05/2025,Seelow,44718
2657,20/06/2024,Delitzsch,85446
2658,19/10/2024,Bogen,64353
2659,20/09/2022,Neustadtner Waldnaab,84098
2660,09/12/2023,Rothenburg ob der Tauber,69840
2661,03/01/2025,Calw,72099
2662,15/01/2024,Schrobenhausen,40138
2663,22/11/2024,Strausberg,60079
2664,06/11/2024,Saulgau,69454
2665,21/10/2023,Magdeburg,16857
2666,02/05/2023,Stollberg,44398
2667,30/04/2025,Roth,59802
2668,09/05/2025,Herford,48030
2669,17/08/2023,Geoppingen,17943
2670,11/03/2025,Holzminden,69304
2671,29/06/2023,Strausberg,43378
2672,03/02/2023,Eisenhuettenstadt,48150
2673,18/07/2024,Emmendingen,76774
2674,18/09/2022,Calau,06557
2675,21/01/2024,Nordhausen,47609
2676,16/11/2024,Ueckermuende,55683
2677,15/08/2025,Hamburg,20348
2678,03/03/2024,Sangerhausen,38151
2679,05/10/2022,Vohenstrauss,65025
2680,14/06/2023,Viechtach,09001
2681,16/08/2025,Luebz,93578
2682,30/09/2022,Witzenhausen,65141
2683,27/08/2024,Marienberg,37678
2684,14/03/2025,Heoxter,98190
2685,14/11/2024,Bad Kissingen,62836
2686,11/04/2025,Hildburghausen,32257
2687,22/05/2023,Moers,99376
2688,21/04/2024,Waren,38404
2689,09/03/2024,Stadtroda,06724
2690,16/11/2024,Rockenhausen,78830
2691,05/07/2023,Haldensleben,82591
2692,11/12/2023,Kleotze,54830
2693,28/11/2023,Riesa,28872
2694,01/03/2025,Koblenz,07249
2695,29/08/2025,Calau,63846
2696,17/04/2023,Riesa,08117
2697,16/07/2023,Aschaffenburg,57484
2698,01/07/2024,Coburg,17960
2699,12/09/2024,Tirschenreuth,67338
2700,24/07/2023,Gerolzhofen,01139
2701,08/05/2024,Helmstedt,73404
2702,04/10/2023,Grevenbroich,61349
2703,08/04/2024,Brandenburg,57488
2704,25/07/2025,Meissen,28281
2705,18/10/2023,Tuttlingen,66958
2706,24/08/2023,Tirschenreuth,83092
2707,26/10/2023,Siegen,56550
2708,06/11/2022,Geldern,06686
2709,15/11/2024,Olpe,33649
2710,13/08/2023,Perleberg,47683
2711,30/12/2022,Hannover,26301
2712,21/04/2023,Magdeburg,87474
2713,10/06/2024,Strasburg,68651
2714,12/04/2023,Suhl,91442
2715,10/03/2024,Augsburg,91844
2716,01/03/2025,Rothenburg ob der Tauber,45988
2717,19/05/2024,Wetzlar,84822
2718,26/01/2023,Weimar,88514
2719,30/04/2023,Hersbruck,93798
2720,25/09/2023,Altentreptow,71019
2721,03/12/2023,Fleoha,63682
2722,12/08/2024,Biedenkopf,57806
2723,02/03/2025,Augsburg,34472
2724,31/10/2024,Zossen,49132
2725,21/09/2023,Calau,36493
2726,15/03/2025,Passau,02614
2727,21/07/2025,Tuebingen,56637
2728,02/08/2023,Luckau,43279
2729,02/03/2023,Muehlhausen,89317
2730,04/12/2022,Roding,07200
2731,08/01/2025,Ochsenfurt,67537
2732,04/02/2023,Norden,89516
2733,01/12/2023,Eilenburg,37357
2734,16/11/2022,Hechingen,23506
2735,01/02/2023,Georlitz,44230
2736,19/04/2023,Warendorf,41875
2737,02/03/2024,Huenfeld,47790
2738,03/07/2025,Stuttgart,19091
2739,17/10/2023,Worbis,55817
2740,18/01/2024,Uffenheim,60228
2741,25/01/2023,Stade,83506
2742,30/09/2022,Perleberg,90448
2743,19/05/2025,Grimmen,92746
2744,24/11/2022,Zossen,87398
2745,25/07/2025,Perleberg,15792
2746,09/01/2023,Merseburg,82000
2747,17/07/2025,Euskirchen,72113
2748,11/06/2024,Muenchen,11513
2749,20/09/2024,Fleoha,92923
2750,20/09/2024,Rehau,26519
2751,20/11/2023,Schweinfurt,66485
2752,10/01/2024,Fuerstenfeldbruck,38745
2753,17/12/2022,Mayen,85010
2754,29/05/2023,Bad Langensalza,63653
2755,06/12/2022,Sankt Goar,58998
2756,18/08/2025,Freising,27528
2757,27/10/2024,Marktheidenfeld,63305
2758,27/10/2024,Dinkelsbuehl,88491
2759,24/05/2024,Emmendingen,98553
2760,08/07/2025,Sternberg,14710
2761,11/11/2022,Dinslaken,79006
2762,08/08/2025,Gross-Gerau,59212
2763,26/03/2025,Monschau,03288
2764,20/11/2023,Schwandorf,07821
2765,15/04/2025,Plauen,69818
2766,15/01/2024,Freital,65135
2767,24/06/2025,Forst,86032
2768,26/04/2025,Calau,63190
2769,25/10/2024,Eisenach,12025
2770,12/11/2023,Eichstaett,37057
2771,05/01/2025,Muenchen,54725
2772,15/01/2023,Sebnitz,21720
2773,18/03/2024,Gross-Gerau,27669
2774,04/02/2024,Muehlhausen,14024
2775,09/05/2023,Sigmaringen,44811
2776,12/05/2023,Viechtach,51018
2777,09/04/2023,Hainichen,17011
2778,13/11/2023,Halberstadt,44125
2779,07/07/2025,Oberviechtach,58911
2780,27/07/2024,Stuttgart,88599
2781,31/01/2024,Saeckingen,76630
2782,15/11/2024,Cuxhaven,94609
2783,22/04/2023,Northeim,22679
2784,31/05/2024,Uelzen,51449
2785,26/09/2024,Uelzen,37616
2786,08/07/2024,Dinkelsbuehl,57146
2787,02/05/2025,Juelich,45248
2788,24/02/2025,Uffenheim,95378
2789,04/04/2023,Sebnitz,03959
2790,14/09/2022,Kulmbach,51767
2791,05/11/2022,Riesa,38667
2792,01/01/2024,Steinfurt,89927
2793,02/08/2024,Buetzow,22751
2794,19/05/2023,Brilon,31233
2795,22/03/2024,Heinsberg,50187
2796,29/03/2023,Aue,25390
2797,08/07/2023,Quedlinburg,36734
2798,17/11/2023,Fulda,47794
2799,24/01/2023,Georlitz,01614
2800,23/04/2023,Gelnhausen,51279
2801,12/11/2023,Zossen,15992
2802,19/01/2025,Kyritz,09988
2803,06/04/2024,Dueren,20308
2804,11/05/2025,Regensburg,29323
2805,26/06/2023,Wernigerode,34858
2806,05/09/2023,Strasburg,12641
2807,21/10/2023,Nuertingen,94732
2808,26/12/2023,Paderborn,29169
2809,27/04/2025,Kelheim,54979
2810,15/09/2022,Grimma,41019
2811,16/07/2023,Arnstadt,65274
2812,01/02/2025,Luebz,45331
2813,27/04/2024,Rathenow,78584
2814,30/01/2024,Freital,19364
2815,16/01/2023,Geithain,91637
2816,04/11/2024,Tuebingen,95484
2817,29/05/2024,Emmendingen,78969
2818,27/08/2024,Pritzwalk,54590
2819,07/10/2024,Kemnath,70032
2820,05/01/2024,Kaiserslautern,84301
2821,01/04/2024,Nauen,40777
2822,29/05/2023,Hofgeismar,59929
2823,17/08/2023,Rottweil,14317
2824,08/01/2025,Recklinghausen,94145
2825,10/01/2024,Senftenberg,91702
2826,14/06/2024,Strausberg,89207
2827,06/12/2022,Forst,31883
2828,10/08/2024,Neuruppin,87492
2829,20/06/2025,Bitterfeld,29416
2830,22/07/2025,Moers,05241
2831,14/05/2023,Cottbus,89756
2832,01/11/2024,Rockenhausen,45126
2833,11/12/2024,Waren,47131
2834,27/02/2024,Burg,94005
2835,11/06/2024,Wurzen,45148
2836,06/11/2022,Rudolstadt,57020
2837,17/02/2025,Soest,68456
2838,30/07/2024,Hersbruck,89312
2839,29/03/2023,Mittweida,42630
2840,05/04/2024,Neunburg vorm Wald,98626
2841,12/07/2023,Muenchen,03447
2842,29/08/2023,Gifhorn,56689
2843,24/06/2023,Roding,64636
2844,18/09/2024,Neustrelitz,57908
2845,23/06/2025,Luebeck,06307
2846,08/03/2025,Parsberg,82950
2847,23/05/2023,Dessau,35136
2848,02/10/2023,Wurzen,02622
2849,28/09/2023,Berlin,74129
2850,15/04/2025,Hannoversch Muenden,02553
2851,26/05/2025,Euskirchen,92073
2852,06/07/2023,Graefenhainichen,21561
2853,10/10/2024,Hannoversch Muenden,38275
2854,11/09/2025,Heinsberg,49689
2855,22/07/2024,Erfurt,32763
2856,06/08/2024,Einbeck,75360
2857,25/05/2024,Eberswalde,36294
2858,18/12/2024,Malchin,62238
2859,28/09/2022,Rochlitz,88364
2860,18/04/2024,Stassfurt,79461
2861,09/12/2024,Bad Brueckenau,29964
2862,29/03/2024,Parchim,55728
2863,27/10/2024,Wertingen,96053
2864,11/08/2024,Bad Kissingen,74491
2865,10/05/2024,Grafenau,51360
2866,18/04/2025,Fleoha,04301
2867,28/12/2023,Strausberg,78172
2868,01/04/2023,Bamberg,04639
2869,21/05/2025,Malchin,92150
2870,25/01/2024,Plauen,60079
2871,03/07/2023,Eilenburg,00050
2872,20/11/2024,Guetersloh,17011
2873,01/09/2023,Ebern,72465
2874,18/11/2023,Quedlinburg,39837
2875,28/02/2025,Melsungen,01461
