order_item_id,order_id,product_id,quantity
47874,15958,88,2
47875,15958,21,3
47876,15959,48,3
47877,15959,58,3
47878,15959,36,3
47879,15959,61,2
47880,15960,32,3
47881,15961,26,3
47882,15961,12,1
47883,15962,8,1
47884,15962,25,1
47885,15962,93,1
47886,15963,90,3
47887,15963,66,1
47888,15964,3,2
47889,15965,38,2
47890,15966,60,2
47891,15966,30,3
47892,15967,32,1
47893,15967,97,1
47894,15968,81,2
47895,15968,87,2
47896,15969,64,1
47897,15969,93,1
47898,15970,33,3
47899,15970,5,3
47900,15970,41,1
47901,15970,49,1
47902,15970,95,3
47903,15971,9,2
47904,15971,19,2
47905,15971,62,1
47906,15972,1,2
47907,15973,82,3
47908,15973,11,3
47909,15973,70,1
47910,15973,87,2
47911,15974,38,1
47912,15974,80,3
47913,15974,81,1
47914,15974,57,3
47915,15974,92,2
47916,15975,62,1
47917,15976,35,3
47918,15976,99,1
47919,15976,93,1
47920,15977,34,2
47921,15977,36,3
47922,15978,71,1
47923,15978,61,1
47924,15978,86,3
47925,15978,7,2
47926,15979,27,2
47927,15980,89,1
47928,15981,48,1
47929,15981,59,2
47930,15982,39,1
47931,15982,40,3
47932,15982,74,3
47933,15982,15,1
47934,15982,88,2
47935,15983,2,3
47936,15983,70,2
47937,15983,7,3
47938,15983,78,3
47939,15983,61,2
47940,15984,35,3
47941,15984,39,3
47942,15984,13,1
47943,15984,15,3
47944,15984,58,2
47945,15985,66,2
47946,15986,64,2
47947,15986,80,2
47948,15986,83,2
47949,15987,77,1
47950,15987,61,3
47951,15988,13,3
47952,15988,81,2
47953,15988,50,1
47954,15988,92,1
47955,15988,63,2
47956,15989,90,1
47957,15989,19,3
47958,15990,90,1
47959,15990,3,1
47960,15990,4,1
47961,15990,76,2
47962,15991,65,1
47963,15991,2,3
47964,15991,7,2
47965,15991,72,3
47966,15991,12,1
47967,15992,4,2
47968,15992,69,3
47969,15992,39,3
47970,15993,3,1
47971,15993,83,3
47972,15993,84,1
47973,15993,23,2
47974,15993,93,1
47975,15994,94,1
47976,15995,39,1
47977,15996,42,1
47978,15996,77,1
47979,15996,51,2
47980,15996,56,1
47981,15996,58,1
47982,15997,99,3
47983,15997,52,1
47984,15997,45,1
47985,15997,46,2
47986,15998,82,3
47987,15998,51,1
47988,15998,88,3
47989,15998,29,2
47990,15998,62,1
47991,15999,8,1
47992,15999,74,2
47993,15999,4,3
47994,16000,81,1
47995,16000,53,2
47996,16000,71,3
47997,16001,80,1
47998,16001,12,3
47999,16001,53,2
48000,16001,86,1
48001,16002,49,2
48002,16002,100,2
48003,16002,61,2
48004,16003,20,2
48005,16003,86,2
48006,16004,73,1
48007,16004,10,1
48008,16004,82,3
48009,16005,4,2
48010,16005,46,2
48011,16005,22,1
48012,16006,29,2
48013,16006,58,3
48014,16006,99,2
48015,16006,5,3
48016,16007,64,1
48017,16007,50,3
48018,16008,26,1
48019,16009,31,3
48020,16010,1,3
48021,16010,38,1
48022,16010,40,3
48023,16010,15,3
48024,16010,92,2
48025,16011,42,1
48026,16011,76,3
48027,16011,45,2
48028,16011,78,1
48029,16011,58,2
48030,16012,6,3
48031,16013,24,1
48032,16013,80,3
48033,16013,52,3
48034,16014,68,2
48035,16014,45,2
48036,16014,47,2
48037,16014,29,3
48038,16014,95,2
48039,16015,32,2
48040,16015,89,1
48041,16015,58,2
48042,16016,72,3
48043,16016,32,1
48044,16016,93,3
48045,16016,53,2
48046,16017,32,1
48047,16017,100,3
48048,16018,73,1
48049,16018,77,3
48050,16018,87,2
48051,16018,57,3
48052,16018,61,1
48053,16019,59,3
48054,16020,98,2
48055,16020,92,1
48056,16021,34,3
48057,16021,36,1
48058,16021,8,2
48059,16021,23,2
48060,16021,29,1
48061,16022,69,2
48062,16022,39,3
48063,16022,12,3
48064,16022,51,2
48065,16022,56,2
48066,16023,41,1
48067,16023,82,3
48068,16024,90,1
48069,16024,44,2
48070,16024,62,3
48071,16025,74,3
48072,16025,78,1
48073,16026,96,1
48074,16026,29,2
48075,16027,15,1
48076,16027,6,2
48077,16027,55,3
48078,16028,25,2
48079,16028,13,3
48080,16028,85,2
48081,16028,71,1
48082,16029,73,2
48083,16029,58,3
48084,16029,51,3
48085,16030,53,3
48086,16030,84,1
48087,16030,29,1
48088,16031,56,2
48089,16031,42,1
48090,16031,19,3
48091,16031,44,3
48092,16032,71,3
48093,16033,51,1
48094,16033,84,3
48095,16034,49,3
48096,16034,66,3
48097,16034,14,3
48098,16035,8,2
48099,16036,64,1
48100,16036,34,3
48101,16036,4,1
48102,16036,74,2
48103,16036,26,2
48104,16037,80,1
48105,16037,90,2
48106,16038,80,2
48107,16038,34,3
48108,16038,14,2
48109,16039,16,3
48110,16039,100,1
48111,16040,89,2
48112,16040,45,1
48113,16041,67,3
48114,16041,70,3
48115,16041,80,1
48116,16041,21,3
48117,16041,94,2
48118,16042,8,3
48119,16042,99,3
48120,16042,68,2
48121,16043,41,3
48122,16043,16,3
48123,16043,83,3
48124,16043,28,1
48125,16043,61,1
48126,16044,29,2
48127,16044,31,3
48128,16045,2,2
48129,16045,99,3
48130,16045,69,3
48131,16045,5,2
48132,16046,64,3
48133,16046,32,3
48134,16046,35,2
48135,16046,39,1
48136,16047,66,3
48137,16047,90,2
48138,16047,69,1
48139,16047,77,2
48140,16048,96,2
48141,16048,8,1
48142,16049,64,1
48143,16049,8,3
48144,16049,80,1
48145,16050,68,1
48146,16051,49,2
48147,16051,70,2
48148,16051,55,2
48149,16052,67,2
48150,16052,4,3
48151,16052,77,2
48152,16052,58,3
48153,16052,27,1
48154,16053,41,1
48155,16053,29,2
48156,16053,37,2
48157,16053,30,2
48158,16054,96,1
48159,16054,9,3
48160,16055,19,1
48161,16055,12,1
48162,16055,15,3
48163,16055,71,1
48164,16056,66,1
48165,16056,52,1
48166,16056,68,2
48167,16056,79,1
48168,16057,19,1
48169,16057,44,1
48170,16057,70,1
48171,16058,80,2
48172,16058,49,3
48173,16058,28,2
48174,16058,79,2
48175,16059,61,1
48176,16060,1,2
48177,16060,68,1
48178,16060,47,1
48179,16060,81,1
48180,16060,52,2
48181,16061,73,3
48182,16061,61,1
48183,16061,95,1
48184,16061,7,3
48185,16062,51,2
48186,16063,59,3
48187,16063,77,1
48188,16063,63,2
48189,16064,56,1
48190,16065,9,1
48191,16065,91,3
48192,16065,33,2
48193,16066,51,2
48194,16066,76,3
48195,16066,45,3
48196,16066,55,1
48197,16067,9,3
48198,16067,100,2
48199,16068,10,2
48200,16068,12,2
48201,16068,46,2
48202,16068,56,3
48203,16068,28,1
48204,16069,94,1
48205,16070,10,1
48206,16070,84,1
48207,16071,45,1
48208,16071,52,3
48209,16071,93,1
48210,16072,97,1
48211,16072,92,1
48212,16072,55,1
48213,16073,87,2
48214,16074,17,2
48215,16074,55,1
48216,16075,96,3
48217,16075,60,2
48218,16075,77,3
48219,16076,32,1
48220,16076,41,2
48221,16076,56,3
48222,16076,93,2
48223,16076,95,3
48224,16077,81,3
48225,16077,42,1
48226,16077,69,1
48227,16078,16,3
48228,16078,25,1
48229,16078,75,1
48230,16079,67,3
48231,16079,85,3
48232,16079,86,3
48233,16080,1,3
48234,16080,74,2
48235,16080,44,3
48236,16081,1,2
48237,16081,46,3
48238,16081,15,3
48239,16081,89,3
48240,16081,91,1
48241,16082,56,3
48242,16082,93,2
48243,16083,78,2
48244,16083,22,2
48245,16084,96,3
48246,16084,11,2
48247,16085,96,2
48248,16085,43,1
48249,16085,31,2
48250,16086,48,1
48251,16086,24,2
48252,16086,43,1
48253,16086,23,3
48254,16087,2,1
48255,16087,34,3
48256,16087,100,3
48257,16087,43,2
48258,16087,22,1
48259,16088,94,2
48260,16089,90,3
48261,16089,3,3
48262,16089,14,1
48263,16090,66,1
48264,16090,100,2
48265,16090,7,3
48266,16090,81,1
48267,16090,28,2
48268,16091,17,2
48269,16091,77,3
48270,16092,71,3
48271,16092,10,3
48272,16092,81,2
48273,16092,86,3
48274,16092,58,2
48275,16093,80,2
48276,16093,82,3
48277,16093,59,3
48278,16093,21,3
48279,16094,20,1
48280,16094,85,2
48281,16094,22,3
48282,16094,28,2
48283,16094,95,2
48284,16095,3,3
48285,16095,75,1
48286,16095,89,2
48287,16095,91,1
48288,16095,25,2
48289,16096,67,3
48290,16096,7,2
48291,16097,97,3
48292,16097,26,2
48293,16097,70,3
48294,16097,39,3
48295,16098,24,1
48296,16098,64,1
48297,16098,28,1
48298,16098,95,2
48299,16099,21,3
48300,16100,66,2
48301,16100,85,1
48302,16100,54,2
48303,16100,22,3
48304,16101,49,2
48305,16101,26,1
48306,16101,28,3
48307,16102,40,3
48308,16102,99,1
48309,16102,7,3
48310,16103,68,1
48311,16103,31,3
48312,16104,97,3
48313,16104,11,3
48314,16104,95,1
48315,16105,49,1
48316,16105,11,3
48317,16105,53,1
48318,16105,47,3
48319,16106,82,2
48320,16106,74,1
48321,16106,86,1
48322,16106,15,3
48323,16107,1,2
48324,16107,100,3
48325,16107,75,2
48326,16107,47,2
48327,16107,94,2
48328,16108,35,3
48329,16108,18,3
48330,16108,56,3
48331,16108,89,1
48332,16108,95,2
48333,16109,1,2
48334,16109,40,2
48335,16109,48,3
48336,16109,22,2
48337,16109,29,1
48338,16110,89,2
48339,16110,58,2
48340,16110,18,3
48341,16111,72,1
48342,16112,8,1
48343,16113,60,3
48344,16114,9,3
48345,16114,46,3
48346,16115,79,1
48347,16115,49,2
48348,16115,87,1
48349,16115,56,2
48350,16115,90,3
48351,16116,80,2
48352,16116,19,3
48353,16116,20,1
48354,16117,72,2
48355,16117,76,1
48356,16117,78,1
48357,16117,55,2
48358,16117,91,2
48359,16118,31,3
48360,16118,55,3
48361,16118,95,1
48362,16119,98,1
48363,16119,60,3
48364,16119,61,1
48365,16120,97,3
48366,16120,44,3
48367,16120,13,3
48368,16121,88,2
48369,16121,28,2
48370,16122,81,3
48371,16122,98,3
48372,16122,29,2
48373,16122,15,3
48374,16123,58,2
48375,16123,61,3
48376,16123,13,1
48377,16124,33,3
48378,16124,11,1
48379,16125,12,3
48380,16125,31,2
48381,16126,60,3
48382,16126,54,1
48383,16127,97,3
48384,16127,58,2
48385,16127,69,2
48386,16128,82,1
48387,16129,100,1
48388,16129,39,1
48389,16129,8,3
48390,16129,44,3
48391,16129,83,1
48392,16130,37,3
48393,16131,81,1
48394,16131,17,2
48395,16131,54,1
48396,16132,65,3
48397,16132,71,1
48398,16132,74,1
48399,16132,50,3
48400,16132,63,2
48401,16133,2,2
48402,16133,67,1
48403,16133,38,3
48404,16133,53,3
48405,16133,63,3
48406,16134,97,1
48407,16134,98,1
48408,16134,33,2
48409,16134,10,1
48410,16134,81,3
48411,16135,81,3
48412,16135,98,3
48413,16135,90,2
48414,16135,33,1
48415,16136,80,1
48416,16136,33,1
48417,16136,17,2
48418,16137,74,2
48419,16137,53,2
48420,16137,87,1
48421,16138,79,1
48422,16139,74,2
48423,16139,11,2
48424,16139,84,3
48425,16140,40,1
48426,16140,22,3
48427,16141,33,3
48428,16142,2,1
48429,16142,99,2
48430,16142,76,2
48431,16142,13,2
48432,16142,49,2
48433,16143,66,3
48434,16143,99,1
48435,16143,82,1
48436,16144,61,1
48437,16144,7,3
48438,16145,86,2
48439,16146,50,2
48440,16146,47,1
48441,16147,16,1
48442,16148,16,3
48443,16148,68,1
48444,16148,70,3
48445,16149,41,2
48446,16149,39,3
48447,16149,70,2
48448,16149,97,1
48449,16150,73,3
48450,16150,20,2
48451,16150,52,2
48452,16150,28,3
48453,16150,62,2
48454,16151,75,2
48455,16151,5,2
48456,16152,9,3
48457,16152,74,3
48458,16153,8,1
48459,16153,67,2
48460,16153,21,3
48461,16153,47,3
48462,16154,90,2
48463,16154,34,2
48464,16155,36,2
48465,16156,83,3
48466,16156,100,3
48467,16156,38,3
48468,16157,50,1
48469,16157,43,3
48470,16157,4,3
48471,16157,20,2
48472,16158,96,2
48473,16158,2,1
48474,16158,83,1
48475,16158,21,3
48476,16158,88,3
48477,16159,26,3
48478,16160,79,3
48479,16161,10,1
48480,16161,71,1
48481,16162,35,3
48482,16163,36,2
48483,16163,23,1
48484,16164,99,1
48485,16164,42,3
48486,16164,15,1
48487,16164,89,3
48488,16164,62,3
48489,16165,38,3
48490,16165,79,3
48491,16165,87,2
48492,16165,90,3
48493,16165,29,2
48494,16166,24,2
48495,16166,57,3
48496,16167,60,1
48497,16168,16,2
48498,16169,65,1
48499,16169,98,1
48500,16169,5,3
48501,16169,16,1
48502,16169,84,3
48503,16170,33,3
48504,16171,2,2
48505,16172,24,2
48506,16172,48,3
48507,16173,72,1
48508,16173,75,1
48509,16173,31,2
48510,16174,1,2
48511,16174,43,2
48512,16174,48,1
48513,16174,91,3
48514,16174,93,1
48515,16175,91,1
48516,16175,22,3
48517,16175,55,2
48518,16176,99,3
48519,16177,58,3
48520,16178,6,1
48521,16178,87,3
48522,16179,68,3
48523,16179,49,1
48524,16179,20,3
48525,16179,84,3
48526,16179,86,3
48527,16180,64,2
48528,16180,26,1
48529,16181,66,1
48530,16181,10,3
48531,16181,44,2
48532,16181,37,1
48533,16182,20,1
48534,16182,5,2
48535,16182,62,2
48536,16183,84,1
48537,16183,38,1
48538,16184,88,3
48539,16184,10,3
48540,16184,40,1
48541,16185,80,1
48542,16185,81,1
48543,16185,83,2
48544,16185,16,3
48545,16186,4,2
48546,16186,47,2
48547,16186,21,1
48548,16186,56,1
48549,16186,89,1
48550,16187,24,2
48551,16187,34,1
48552,16187,56,3
48553,16187,70,1
48554,16188,7,3
48555,16188,85,1
48556,16188,44,3
48557,16188,23,1
48558,16189,19,1
48559,16189,48,1
48560,16189,91,2
48561,16189,37,3
48562,16190,10,3
48563,16190,34,2
48564,16190,45,2
48565,16190,6,2
48566,16191,77,1
48567,16192,7,1
48568,16193,28,2
48569,16194,19,2
48570,16194,36,2
48571,16194,61,1
48572,16195,96,3
48573,16195,10,1
48574,16195,29,2
48575,16196,49,2
48576,16196,20,1
48577,16196,68,1
48578,16197,90,3
48579,16197,47,2
48580,16198,12,3
48581,16198,31,3
48582,16199,89,2
48583,16199,3,2
48584,16199,45,2
48585,16199,31,1
48586,16200,72,2
48587,16200,1,1
48588,16200,58,1
48589,16200,86,1
48590,16201,96,2
48591,16201,98,3
48592,16201,66,3
48593,16201,87,2
48594,16201,91,3
48595,16202,25,3
48596,16202,83,1
48597,16202,21,3
48598,16203,80,2
48599,16203,40,3
48600,16203,12,3
48601,16203,85,1
48602,16204,36,2
48603,16204,43,2
48604,16204,86,1
48605,16204,57,2
48606,16204,30,1
48607,16205,70,1
48608,16205,63,3
48609,16206,35,2
48610,16206,73,1
48611,16206,76,2
48612,16206,93,3
48613,16206,31,2
48614,16207,8,1
48615,16207,49,3
48616,16207,42,1
48617,16208,64,3
48618,16208,51,3
48619,16208,6,2
48620,16208,87,2
48621,16209,68,2
48622,16209,5,3
48623,16209,23,2
48624,16209,56,1
48625,16209,57,1
48626,16210,89,3
48627,16210,63,1
48628,16210,23,2
48629,16211,69,2
48630,16211,75,2
48631,16211,43,3
48632,16211,17,3
48633,16211,26,3
48634,16212,19,1
48635,16212,35,2
48636,16212,51,1
48637,16212,7,1
48638,16213,80,1
48639,16213,91,3
48640,16213,21,3
48641,16214,1,1
48642,16214,34,2
48643,16214,22,2
48644,16214,92,1
48645,16214,93,3
48646,16215,80,3
48647,16215,51,1
48648,16215,60,3
48649,16215,4,2
48650,16216,85,3
48651,16217,40,2
48652,16217,42,3
48653,16217,80,1
48654,16217,17,2
48655,16217,56,1
48656,16218,68,3
48657,16219,40,2
48658,16219,34,3
48659,16219,26,1
48660,16219,14,1
48661,16220,90,1
48662,16221,64,1
48663,16221,19,3
48664,16221,54,1
48665,16221,7,1
48666,16222,66,2
48667,16222,42,3
48668,16222,13,2
48669,16222,14,1
48670,16223,74,3
48671,16223,21,1
48672,16224,96,1
48673,16224,34,1
48674,16224,67,1
48675,16225,48,1
48676,16225,40,1
48677,16225,21,1
48678,16225,37,1
48679,16226,80,2
48680,16226,22,1
48681,16227,46,2
48682,16228,39,1
48683,16228,86,1
48684,16228,24,2
48685,16228,58,2
48686,16228,88,3
48687,16229,66,1
48688,16229,60,1
48689,16230,25,2
48690,16230,58,2
48691,16231,16,1
48692,16231,9,1
48693,16232,19,3
48694,16233,2,1
48695,16233,71,1
48696,16234,41,3
48697,16234,42,3
48698,16234,47,2
48699,16234,22,1
48700,16234,89,1
48701,16235,8,1
48702,16235,59,1
48703,16235,76,2
48704,16235,5,1
48705,16236,39,3
48706,16236,80,1
48707,16236,16,3
48708,16236,86,2
48709,16236,26,2
48710,16237,66,3
48711,16237,38,1
48712,16237,55,3
48713,16237,56,3
48714,16237,63,1
48715,16238,19,2
48716,16238,68,1
48717,16238,69,1
48718,16239,71,2
48719,16239,74,1
48720,16239,75,2
48721,16239,48,3
48722,16239,19,3
48723,16240,19,1
48724,16241,22,2
48725,16241,54,1
48726,16241,31,1
48727,16242,48,3
48728,16242,72,3
48729,16242,79,1
48730,16243,35,2
48731,16243,8,1
48732,16243,12,1
48733,16243,50,2
48734,16243,82,3
48735,16244,9,3
48736,16244,36,1
48737,16244,85,3
48738,16245,61,1
48739,16245,45,2
48740,16245,78,1
48741,16245,31,1
48742,16246,48,3
48743,16246,89,1
48744,16246,10,1
48745,16246,91,3
48746,16247,87,2
48747,16248,3,3
48748,16249,72,2
48749,16249,50,3
48750,16250,97,1
48751,16251,3,3
48752,16251,4,2
48753,16251,13,1
48754,16252,35,3
48755,16252,73,1
48756,16252,12,1
48757,16252,52,2
48758,16252,30,3
48759,16253,69,2
48760,16253,84,3
48761,16253,25,2
48762,16253,61,2
48763,16253,95,2
48764,16254,96,2
48765,16254,92,3
48766,16255,95,2
48767,16256,32,2
48768,16256,24,2
48769,16256,47,3
48770,16257,72,3
48771,16257,94,2
48772,16257,2,1
48773,16257,62,2
48774,16258,36,2
48775,16259,33,2
48776,16259,3,2
48777,16260,84,1
48778,16261,66,1
48779,16261,84,1
48780,16261,21,1
48781,16261,54,2
48782,16261,58,3
48783,16262,11,3
48784,16263,65,1
48785,16263,74,2
48786,16263,10,2
48787,16263,20,1
48788,16263,55,1
48789,16264,72,2
48790,16264,1,2
48791,16264,50,2
48792,16264,30,1
48793,16265,89,1
48794,16265,37,3
48795,16266,65,3
48796,16266,63,1
48797,16267,22,3
48798,16268,41,1
48799,16268,83,3
48800,16268,21,3
48801,16268,58,2
48802,16268,28,1
48803,16269,71,3
48804,16270,67,3
48805,16270,41,3
48806,16270,45,2
48807,16270,62,2
48808,16270,63,1
48809,16271,65,3
48810,16271,77,1
48811,16271,30,3
48812,16271,57,1
48813,16272,67,2
48814,16273,89,1
48815,16273,1,1
48816,16273,98,2
48817,16273,48,1
48818,16274,70,3
48819,16274,23,2
48820,16275,51,3
48821,16275,68,2
48822,16275,71,2
48823,16276,37,3
48824,16276,55,2
48825,16276,26,3
48826,16276,59,3
48827,16276,95,2
48828,16277,81,2
48829,16277,91,1
48830,16278,5,2
48831,16278,37,3
48832,16278,11,3
48833,16278,48,3
48834,16278,26,3
48835,16279,74,2
48836,16279,83,1
48837,16279,42,2
48838,16280,32,3
48839,16280,49,3
48840,16280,5,3
48841,16280,22,2
48842,16281,63,2
48843,16282,18,2
48844,16282,58,2
48845,16282,92,2
48846,16282,79,1
48847,16283,84,1
48848,16283,36,3
48849,16284,97,1
48850,16284,42,1
48851,16284,83,2
48852,16285,52,3
48853,16285,86,1
48854,16285,44,1
48855,16286,96,2
48856,16286,64,2
48857,16286,69,2
48858,16286,85,1
48859,16287,2,3
48860,16287,22,1
48861,16288,51,1
48862,16289,100,3
48863,16289,33,1
48864,16289,59,2
48865,16289,4,1
48866,16290,58,2
48867,16290,54,2
48868,16291,74,2
48869,16291,59,1
48870,16291,37,3
48871,16292,32,2
48872,16292,65,1
48873,16292,66,1
48874,16292,5,3
48875,16292,62,1
48876,16293,61,1
48877,16293,79,2
48878,16294,91,1
48879,16295,62,1
48880,16296,5,2
48881,16297,94,2
48882,16297,90,1
48883,16297,30,3
48884,16298,4,2
48885,16298,37,1
48886,16298,49,1
48887,16298,61,3
48888,16298,30,1
48889,16299,96,2
48890,16299,24,1
48891,16299,93,1
48892,16299,78,3
48893,16300,42,2
48894,16300,21,2
48895,16300,53,3
48896,16301,34,1
48897,16301,100,1
48898,16302,72,1
48899,16302,85,2
48900,16303,50,3
48901,16303,10,3
48902,16304,46,1
48903,16305,90,1
48904,16306,90,1
48905,16307,58,3
48906,16307,35,2
48907,16308,79,1
48908,16309,58,3
48909,16310,35,1
48910,16310,29,2
48911,16310,14,1
48912,16311,96,1
48913,16311,18,2
48914,16311,48,1
48915,16311,4,1
48916,16312,17,1
48917,16313,17,1
48918,16313,15,1
48919,16314,69,1
48920,16314,40,1
48921,16314,81,3
48922,16314,87,2
48923,16314,89,2
48924,16315,80,2
48925,16315,82,1
48926,16315,59,3
48927,16315,47,3
48928,16316,41,1
48929,16317,48,2
48930,16317,29,1
48931,16318,36,1
48932,16318,37,1
48933,16318,54,2
48934,16318,7,3
48935,16319,7,1
48936,16320,16,2
48937,16321,29,3
48938,16322,9,3
48939,16323,77,1
48940,16323,4,3
48941,16323,37,1
48942,16323,87,1
48943,16324,9,1
48944,16324,87,3
48945,16325,35,3
48946,16325,37,1
48947,16325,74,3
48948,16325,48,3
48949,16325,24,1
48950,16326,68,2
48951,16327,89,1
48952,16328,16,1
48953,16328,84,3
48954,16328,6,2
48955,16328,31,3
48956,16329,90,3
48957,16329,59,1
48958,16329,100,3
48959,16329,82,3
48960,16330,50,2
48961,16330,51,1
48962,16330,85,3
48963,16330,70,1
48964,16331,65,2
48965,16331,62,1
48966,16331,58,3
48967,16331,94,1
48968,16331,31,1
48969,16332,5,3
48970,16332,78,3
48971,16332,14,3
48972,16332,85,2
48973,16332,92,1
48974,16333,41,1
48975,16333,26,1
48976,16333,51,1
48977,16333,30,3
48978,16334,74,3
48979,16334,66,2
48980,16335,93,3
48981,16335,95,1
48982,16336,40,3
48983,16336,50,1
48984,16336,74,1
48985,16337,99,2
48986,16337,31,3
48987,16338,61,1
48988,16338,23,3
48989,16339,8,2
48990,16339,48,1
48991,16339,71,2
48992,16340,44,3
48993,16340,69,1
48994,16341,2,1
48995,16341,74,3
48996,16341,83,3
48997,16341,46,2
48998,16342,59,3
48999,16342,44,1
49000,16342,12,2
49001,16342,6,3
49002,16343,26,1
49003,16343,11,2
49004,16343,60,2
49005,16343,45,3
49006,16344,89,2
49007,16345,98,1
49008,16345,39,2
49009,16346,11,1
49010,16346,13,1
49011,16346,46,2
49012,16346,17,3
49013,16346,93,3
49014,16347,32,3
49015,16347,52,2
49016,16347,79,2
49017,16348,1,2
49018,16348,14,3
49019,16349,11,1
49020,16349,69,2
49021,16349,5,2
49022,16349,7,3
49023,16350,26,1
49024,16350,68,2
49025,16351,63,3
49026,16352,37,2
49027,16352,44,1
49028,16352,79,2
49029,16352,85,3
49030,16352,60,3
49031,16353,14,3
49032,16354,68,3
49033,16354,8,2
49034,16354,11,3
49035,16354,16,2
49036,16354,23,3
49037,16355,40,1
49038,16355,70,1
49039,16356,8,3
49040,16356,41,3
49041,16356,74,2
49042,16356,78,2
49043,16356,59,2
49044,16357,96,1
49045,16357,52,3
49046,16357,37,3
49047,16358,47,2
49048,16359,92,3
49049,16359,37,3
49050,16359,70,3
49051,16360,97,2
49052,16361,80,1
49053,16361,68,1
49054,16361,79,3
49055,16362,18,2
49056,16363,97,1
49057,16363,66,2
49058,16363,4,2
49059,16363,14,2
49060,16364,96,1
49061,16364,43,3
49062,16364,20,1
49063,16364,89,3
49064,16364,92,3
49065,16365,5,1
49066,16365,45,1
49067,16365,78,2
49068,16365,24,3
49069,16365,27,1
49070,16366,67,1
49071,16367,32,2
49072,16367,3,2
49073,16367,77,2
49074,16367,82,1
49075,16367,83,2
49076,16368,37,2
49077,16368,6,2
49078,16369,9,3
49079,16369,28,2
49080,16369,62,3
49081,16370,21,3
49082,16370,54,1
49083,16371,98,1
49084,16371,9,2
49085,16371,82,1
49086,16371,54,2
49087,16371,61,1
49088,16372,71,1
49089,16373,99,1
49090,16373,77,2
49091,16373,94,3
49092,16373,27,1
49093,16373,62,2
49094,16374,33,1
49095,16374,41,1
49096,16374,10,2
49097,16374,47,3
49098,16374,50,3
49099,16375,78,1
49100,16376,80,2
49101,16376,66,2
49102,16376,92,2
49103,16376,63,2
49104,16377,65,2
49105,16377,48,2
49106,16377,80,1
49107,16377,84,1
49108,16377,56,3
49109,16378,37,1
49110,16378,63,1
49111,16379,92,1
49112,16380,28,3
49113,16381,48,2
49114,16381,19,1
49115,16381,70,3
49116,16382,70,2
49117,16382,72,3
49118,16382,79,3
49119,16382,81,2
49120,16382,49,2
49121,16383,81,1
49122,16383,37,2
49123,16383,86,1
49124,16384,86,1
49125,16384,2,1
49126,16384,30,1
49127,16385,92,3
49128,16385,21,1
49129,16385,54,1
49130,16385,79,1
49131,16386,34,1
49132,16386,92,2
49133,16386,53,1
49134,16387,95,2
49135,16388,67,2
49136,16388,23,3
49137,16388,79,1
49138,16388,15,3
49139,16389,98,2
49140,16389,71,3
49141,16389,43,2
49142,16389,25,3
49143,16389,63,1
49144,16390,85,1
49145,16391,64,2
49146,16391,17,3
49147,16391,24,1
49148,16391,73,3
49149,16392,72,3
49150,16392,92,1
49151,16393,99,2
49152,16393,11,1
49153,16393,70,2
49154,16394,24,2
49155,16394,97,3
49156,16394,58,3
49157,16394,39,1
49158,16395,63,1
49159,16396,1,1
49160,16396,98,1
49161,16396,86,1
49162,16396,71,3
49163,16397,8,3
49164,16397,65,2
49165,16397,28,1
49166,16398,17,1
49167,16398,1,1
49168,16398,63,3
49169,16399,96,1
49170,16399,33,1
49171,16399,14,3
49172,16399,23,1
49173,16400,27,3
49174,16400,36,2
49175,16400,78,1
49176,16400,95,2
49177,16401,1,2
49178,16401,60,2
49179,16402,56,2
49180,16402,49,2
49181,16402,4,3
49182,16403,90,1
49183,16403,95,2
49184,16404,29,2
49185,16405,67,3
49186,16405,79,3
49187,16405,23,3
49188,16405,58,1
49189,16405,59,3
49190,16406,74,3
49191,16407,16,1
49192,16407,51,1
49193,16408,10,2
49194,16408,13,3
49195,16409,35,2
49196,16409,93,2
49197,16409,13,1
49198,16409,70,3
49199,16410,3,2
49200,16411,99,1
49201,16411,12,3
49202,16411,7,1
49203,16412,54,3
49204,16413,32,1
49205,16413,83,2
49206,16413,20,1
49207,16414,71,2
49208,16414,16,2
49209,16414,21,3
49210,16414,87,1
49211,16414,25,2
49212,16415,51,3
49213,16415,6,2
49214,16416,80,2
49215,16416,41,3
49216,16416,25,3
49217,16417,20,3
49218,16417,4,1
49219,16417,86,1
49220,16418,46,2
49221,16418,48,1
49222,16418,56,2
49223,16418,89,3
49224,16418,26,1
49225,16419,25,3
49226,16419,69,3
49227,16420,100,1
49228,16420,9,1
49229,16420,83,2
49230,16420,94,1
49231,16420,30,1
49232,16421,91,2
49233,16421,63,1
49234,16422,19,3
49235,16423,42,1
49236,16423,11,2
49237,16424,43,3
49238,16424,15,1
49239,16425,40,1
49240,16425,93,3
49241,16425,54,1
49242,16425,61,3
49243,16425,94,3
49244,16426,25,1
49245,16426,52,1
49246,16426,93,3
49247,16426,9,2
49248,16427,9,2
49249,16427,45,2
49250,16427,23,2
49251,16428,1,2
49252,16428,16,2
49253,16428,55,3
49254,16428,58,1
49255,16428,62,2
49256,16429,33,1
49257,16429,35,3
49258,16429,68,3
49259,16429,69,3
49260,16429,9,3
49261,16430,2,3
49262,16430,34,1
49263,16430,13,3
49264,16430,98,1
49265,16431,99,1
49266,16431,35,1
49267,16431,76,1
49268,16431,57,1
49269,16431,93,1
49270,16432,59,2
49271,16432,85,1
